,Map,Team 1 ID,Team 2 ID,score_diff,winner
42085,Cache,7532,5991,-3,5991
42094,Cache,6902,5995,-4,5995
42096,Cobblestone,6137,6619,11,6137
42102,Mirage,6673,7557,-8,7557
42110,Nuke,7557,7801,2,7557
42111,Inferno,5479,5752,-2,5752
42112,Mirage,5479,5752,-8,5752
42115,Train,5974,6615,-8,6615
42118,Cache,6211,6290,-2,6290
42120,Mirage,6673,5973,2,6673
42128,Cobblestone,8382,6137,-7,6137
42129,Mirage,8382,6137,-4,6137
42131,Train,7801,7557,-8,7557
42132,Inferno,6615,5974,-9,5974
42138,Train,7010,6947,3,7010
42139,Overpass,7010,6947,-3,6947
42140,Cache,7010,6947,-9,6947
42143,Inferno,5973,6673,5,5973
42152,Train,6290,6211,8,6290
42153,Cobblestone,5310,5995,-3,5995
42157,Inferno,6855,5378,12,6855
42158,Inferno,4991,4494,-2,4494
42162,Cache,4674,6978,2,4674
42163,Overpass,4674,6978,11,4674
42166,Overpass,4411,7175,4,4411
42169,Nuke,7175,4411,-7,4411
42171,Cache,5378,7870,9,5378
42177,Inferno,5995,5310,-6,5310
42183,Nuke,5988,5378,-6,5378
42187,Inferno,6665,6667,-3,6667
42188,Cache,6902,5378,-8,5378
42198,Mirage,4494,4991,-2,4991
42201,Mirage,6667,6665,-6,6665
42207,Train,5005,5974,2,5005
42208,Train,6301,7010,11,6301
42211,Nuke,6615,6290,-5,6290
42215,Train,7801,6211,-8,6211
42217,Train,6665,5991,-10,5991
42220,Mirage,6211,7801,3,6211
42221,Overpass,6137,6947,6,6137
42222,Cache,6137,6947,2,6137
42223,Train,5378,6902,8,5378
42224,Overpass,7533,7175,-4,7175
42226,Cobblestone,7010,6301,-13,6301
42227,Train,7175,7533,-5,7533
42231,Nuke,5991,6665,-7,6665
42233,Train,6290,6615,-5,6615
42244,Nuke,4608,7175,-14,7175
42245,Train,4608,7175,-4,7175
42251,Train,6290,6673,-11,6673
42258,Cobblestone,5378,6978,7,5378
42259,Mirage,5752,6615,-7,6615
42263,Nuke,7175,4494,-8,4494
42264,Train,6615,6211,10,6615
42267,Overpass,4608,7532,4,4608
42269,Inferno,6615,5752,6,6615
42273,Train,7532,4608,-5,4608
42282,Cobblestone,6211,5974,13,6211
42286,Overpass,7533,4674,4,7533
42292,Mirage,5974,5005,-6,5005
42293,Mirage,4494,7175,3,4494
42295,Mirage,5974,6211,-4,6211
42297,Nuke,7557,5005,9,7557
42298,Mirage,6211,6615,-4,6615
42314,Cobblestone,4674,7533,-7,7533
42318,Mirage,5005,7557,12,5005
42327,Cache,6651,5378,-4,5378
42328,Inferno,6673,6290,14,6673
42334,Inferno,7157,6290,-5,6290
42338,Inferno,4991,5995,5,4991
42340,Nuke,6651,7175,-9,7175
42341,Mirage,6651,7175,2,6651
42342,Train,6651,7175,-5,7175
42345,Cache,6290,7157,4,6290
42346,Cache,6902,5310,-8,5310
42350,Cobblestone,5005,7801,-6,7801
42353,Train,5974,6615,-3,6615
42358,Nuke,4494,6665,-11,6665
42360,Cache,5974,6301,-12,6301
42361,Cache,6211,6290,8,6211
42362,Cobblestone,5310,6902,14,5310
42363,Overpass,7010,6673,-12,6673
42371,Mirage,5752,6673,11,5752
42372,Nuke,7175,4674,2,7175
42377,Train,4411,5991,4,4411
42380,Cache,7557,5752,3,7557
42381,Train,6290,6673,-2,6673
42382,Train,6211,5973,-4,5973
42383,Overpass,6667,4608,10,6667
42388,Nuke,4608,6667,3,4608
42389,Cobblestone,5973,6211,-12,6211
42390,Overpass,7532,7533,-7,7533
42397,Inferno,6673,7010,16,6673
42398,Train,7801,5005,-5,5005
42399,Cobblestone,7533,7532,8,7533
42400,Train,6301,5974,2,6301
42406,Mirage,6667,5995,2,6667
42414,Cobblestone,5991,4411,4,5991
42416,Cache,5973,7557,2,5973
42421,Inferno,6665,4494,-4,4494
42423,Train,5752,7557,5,5752
42426,Cobblestone,5995,4991,-7,4991
42427,Overpass,4674,7175,-10,7175
42432,Cache,5995,6667,-4,6667
